PANID	WEEK	UNITS	OUTLET	DOLLARS	IRI_KEY	COLUPC
1184119	1132	1	GR	2.19	248128	8839999806438
1191593	1147	1	GR	2.19	248128	8839999806438
1191593	1157	1	GR	2.19	248128	8839999806438
1223149	1141	1	GR	2.19	248128	8839999806438
1225268	1151	1	GR	2.19	248128	8839999806438
1314641	1122	2	GR	4.38	248128	8839999806438
1325712	1119	1	GR	2.19	248128	8839999806438
1325712	1141	1	GR	2.19	248128	8839999806438
1402321	1131	1	GR	2.19	248128	8839999806438
1403931	1165	1	GR	2.19	248128	8839999806438
1405449	1130	1	GR	2.19	248128	8839999806438
1405449	1159	1	GR	2.19	248128	8839999806438
1407148	1125	1	GR	2.19	248128	8839999806438
1108951	1136	1	GR	2.69	652159	8839999806445
1111880	1115	1	GR	2.59	652159	8839999806445
1133371	1158	1	GR	2.69	652159	8839999806445
1138768	1132	1	GR	2.59	652159	8839999806445
1144295	1152	1	GR	2.69	652159	8839999806445
1145441	1127	1	GR	2.59	652159	8839999806445
1145995	1135	1	GR	2.69	652159	8839999806445
1149732	1155	1	GR	2.69	652159	8839999806445
1190686	1139	1	GR	2.69	652159	8839999806445
1200816	1134	1	GR	2.69	652159	8839999806445
1201392	1114	1	GR	2.59	652159	8839999806445
1201392	1134	1	GR	2.69	652159	8839999806445
1201392	1141	1	GR	2.69	652159	8839999806445
1201392	1161	1	GR	2.69	652159	8839999806445
1207662	1148	1	GR	2.69	652159	8839999806445
1245928	1144	1	GR	2.69	652159	8839999806445
1306357	1131	1	GR	2.59	652159	8839999806445
1308148	1152	1	GR	2.69	652159	8839999806445
1308718	1137	1	GR	2.69	652159	8839999806445
1308718	1145	1	GR	2.69	652159	8839999806445
1308718	1153	1	GR	2.69	652159	8839999806445
1308718	1159	1	GR	2.69	652159	8839999806445
1311647	1128	1	GR	2.59	652159	8839999806445
1315457	1137	1	GR	2.69	652159	8839999806445
1315739	1158	1	GR	2.69	652159	8839999806445
1318600	1149	1	GR	2.69	652159	8839999806445
1320119	1135	1	GR	2.69	652159	8839999806445
1401323	1145	1	GR	2.69	652159	8839999806445
1403642	1119	1	GR	2.59	652159	8839999806445
1403642	1145	1	GR	2.69	652159	8839999806445
1403782	1137	1	GR	2.69	652159	8839999806445
1405654	1134	1	GR	2.59	652159	8839999806445
1408708	1161	1	GR	2.69	652159	8839999806445
1408906	1163	1	GR	2.69	652159	8839999806445
1803148	1142	1	GR	2.69	652159	8839999806445
1813907	1147	1	GR	2.69	652159	8839999806445
1130013	1159	1	GR	2.29	248128	8839999806450
1130997	1165	1	GR	2.29	248128	8839999806450
1205922	1162	2	GR	4.58	248128	8839999806450
1223222	1136	2	GR	4.58	248128	8839999806450
1401836	1164	1	GR	2.29	248128	8839999806450
1184895	1128	1	GR	1.79	234140	8839999806458
1189639	1149	1	GR	1.79	234140	8839999806458
1126847	1140	1	GR	1.79	652159	8839999806458
1126896	1122	1	GR	1.79	652159	8839999806458
1129544	1114	1	GR	1.79	652159	8839999806458
1129544	1119	1	GR	1.79	652159	8839999806458
1131458	1129	1	GR	1.79	652159	8839999806458
1132472	1141	1	GR	1.79	652159	8839999806458
1137398	1122	1	GR	1.79	652159	8839999806458
1139857	1132	1	GR	1.79	652159	8839999806458
1141960	1148	1	GR	1.79	652159	8839999806458
1143669	1165	1	GR	1.79	652159	8839999806458
1148320	1149	1	GR	1.79	652159	8839999806458
1150094	1148	1	GR	1.79	652159	8839999806458
1151480	1151	1	GR	1.79	652159	8839999806458
1181586	1147	1	GR	1.79	652159	8839999806458
1196873	1124	1	GR	1.79	652159	8839999806458
1206011	1125	2	GR	3.58	652159	8839999806458
1212605	1132	1	GR	1.79	652159	8839999806458
1217356	1122	1	GR	1.79	652159	8839999806458
1232561	1145	1	GR	1.79	652159	8839999806458
1247908	1116	1	GR	1.79	652159	8839999806458
1308700	1131	1	GR	1.79	652159	8839999806458
1311647	1161	1	GR	1.79	652159	8839999806458
1314500	1115	1	GR	1.79	652159	8839999806458
1315853	1126	1	GR	1.79	652159	8839999806458
1317891	1124	1	GR	1.79	652159	8839999806458
1318527	1157	1	GR	1.79	652159	8839999806458
1404806	1146	1	GR	1.79	652159	8839999806458
1405506	1153	1	GR	1.79	652159	8839999806458
1405654	1131	1	GR	1.79	652159	8839999806458
1408203	1117	1	GR	1.79	652159	8839999806458
1807875	1134	1	GR	1.79	652159	8839999806458
1305789	1151	1	GR	1.99	234140	8839999806473
1126847	1120	1	GR	1.99	652159	8839999806473
1126847	1121	1	GR	1.99	652159	8839999806473
1126847	1122	1	GR	1.99	652159	8839999806473
1126847	1124	1	GR	1.99	652159	8839999806473
1126847	1125	1	GR	1.99	652159	8839999806473
1126847	1126	1	GR	1.99	652159	8839999806473
1126847	1139	1	GR	1.99	652159	8839999806473
1126847	1140	1	GR	1.99	652159	8839999806473
1126847	1141	1	GR	1.99	652159	8839999806473
1126847	1142	1	GR	1.99	652159	8839999806473
1126847	1143	1	GR	1.99	652159	8839999806473
1126847	1145	1	GR	1.99	652159	8839999806473
1126847	1147	1	GR	1.99	652159	8839999806473
1126847	1148	1	GR	1.99	652159	8839999806473
1126847	1149	1	GR	1.99	652159	8839999806473
1126847	1150	1	GR	1.99	652159	8839999806473
1126847	1152	1	GR	1.99	652159	8839999806473
1126847	1155	1	GR	1.99	652159	8839999806473
1126847	1156	1	GR	1.99	652159	8839999806473
1126847	1157	1	GR	1.99	652159	8839999806473
1126847	1158	1	GR	1.99	652159	8839999806473
1126847	1160	1	GR	1.99	652159	8839999806473
1126847	1161	1	GR	1.99	652159	8839999806473
1126847	1162	1	GR	1.99	652159	8839999806473
1126847	1164	1	GR	1.99	652159	8839999806473
1126847	1165	1	GR	1.99	652159	8839999806473
1127068	1119	2	GR	3.98	652159	8839999806473
1127340	1162	1	GR	1.99	652159	8839999806473
1131458	1115	1	GR	1.99	652159	8839999806473
1132472	1121	1	GR	1.99	652159	8839999806473
1133371	1158	1	GR	1.99	652159	8839999806473
1141796	1164	1	GR	1.99	652159	8839999806473
1143370	1144	1	GR	1.99	652159	8839999806473
1143370	1153	1	GR	1.99	652159	8839999806473
1143370	1158	1	GR	1.99	652159	8839999806473
1143420	1158	1	GR	1.99	652159	8839999806473
1146332	1156	1	GR	1.99	652159	8839999806473
1149831	1147	1	GR	1.99	652159	8839999806473
1150136	1165	1	GR	1.99	652159	8839999806473
1180083	1142	1	GR	1.99	652159	8839999806473
1197244	1140	1	GR	1.99	652159	8839999806473
1217059	1149	1	GR	1.99	652159	8839999806473
1227256	1146	1	GR	1.99	652159	8839999806473
1228494	1123	1	GR	1.99	652159	8839999806473
1228932	1139	1	GR	1.99	652159	8839999806473
1229948	1161	1	GR	1.99	652159	8839999806473
1230078	1149	1	GR	1.99	652159	8839999806473
1301762	1149	1	GR	1.99	652159	8839999806473
1301762	1149	1	GR	1.99	652159	8839999806473
1302331	1155	1	GR	1.99	652159	8839999806473
